Car_ID,Model,Variant,Model_Year,Body_Type,Engine,Cylinders,Transmission,Drivetrain,Fuel_Type,Color,Horsepower_HP,Zero_to_100_sec,Top_Speed_MPH,MSRP_USD
CAR01153,M3,Base,2025,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Signal Green,503,4.6,155,86700
CAR01154,M4 Convertible,Base,2023,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,499,3.9,155,95200
CAR01155,M8 Gran Coupe,Base,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Brooklyn Grey,615,3.5,155,146500
CAR01156,M3,CSL,2024,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Alpine White,506,4.1,190,125400
CAR01157,M8,Competition,2022,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,612,3.4,155,159400
CAR01158,M4,Base,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Frozen Portimao Blue,499,3.7,155,78600
CAR01159,M3,Competition,2022,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Signal Green,513,3.4,155,78900
CAR01160,X4 M,Competition,2023,SUV Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Diesel,Brooklyn Grey,502,3.8,155,91000
CAR01161,M8 Gran Coupe,Base,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,609,3.2,155,150900
CAR01162,M4,Base,2022,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Individual Frozen Grey,492,4.0,155,85200
CAR01163,XM,Competition,2025,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Signal Green,737,3.5,155,197300
CAR01164,M3,Competition,2023,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,515,3.9,155,89600
CAR01165,M3 Touring,Competition,2023,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Frozen Portimao Blue,509,4.0,155,95000
CAR01166,M8 Gran Coupe,Competition,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,608,3.4,155,154700
CAR01167,M3,CS,2022,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,516,3.9,180,104900
CAR01168,M4,Competition,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Brooklyn Grey,512,3.8,155,83700
CAR01169,M5,Competition,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Frozen Portimao Blue,680,3.3,155,140600
CAR01170,M3,Base,2023,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Brooklyn Grey,495,3.9,155,91700
CAR01171,M8 Gran Coupe,Base,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Zandvoort Blue,606,3.2,155,152800
CAR01172,M8,Competition,2023,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Marina Bay Blue,609,3.6,155,154700
CAR01173,M4,CS,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Brooklyn Grey,505,3.8,190,99000
CAR01174,M3,Base,2022,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,493,3.8,155,82200
CAR01175,M5,Base,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Sao Paulo Yellow,656,3.8,155,118500
CAR01176,M4,Competition,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Alpine White,512,3.8,155,89400
CAR01177,M8,Base,2024,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,607,3.5,155,150100
CAR01178,X4 M,Competition,2025,SUV Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Isle of Man Green,501,3.8,155,94200
CAR01179,M4,Base,2022,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Alpine White,498,4.1,155,89300
CAR01180,M8 Gran Coupe,Base,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,614,4.0,155,145400
CAR01181,M5,Base,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Isle of Man Green,711,3.6,155,131000
CAR01182,M3,Base,2024,Sedan,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Frozen Portimao Blue,476,4.0,155,83200
CAR01183,X3 M,Base,2023,SUV,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Diesel,Individual Frozen Grey,490,4.1,155,77000
CAR01184,M3,Competition,2024,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Brooklyn Grey,512,3.8,155,86800
CAR01185,M8,Competition,2022,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Zandvoort Blue,608,3.8,155,154600
CAR01186,M8,Competition,2023,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,610,3.4,155,164300
CAR01187,M5,Base,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Brooklyn Grey,636,3.7,155,123400
CAR01188,M3,Base,2025,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Frozen Portimao Blue,502,3.4,155,94700
CAR01189,M8 Gran Coupe,Competition,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Individual Frozen Grey,609,3.4,155,168600
CAR01190,X3 M,Base,2023,SUV,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Brooklyn Grey,486,3.9,155,82900
CAR01191,X6 M,Base,2025,SUV Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Frozen Portimao Blue,613,3.4,155,120400
CAR01192,M4 Convertible,Base,2022,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Zandvoort Blue,484,3.5,155,92300
CAR01193,M4,Base,2025,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,AWD (M xDrive),Petrol,Alpine White,489,3.8,155,88400
CAR01194,M3 Touring,Competition,2023,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Brooklyn Grey,507,3.8,155,85500
CAR01195,M2,Base,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,436,3.9,155,69600
CAR01196,X4 M,Competition,2024,SUV Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Black Sapphire,496,3.9,155,90500
CAR01197,M8 Gran Coupe,Base,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Frozen Portimao Blue,612,3.4,155,155700
CAR01198,M8 Gran Coupe,Base,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Alpine White,603,3.8,155,154300
CAR01199,M2,Base,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Marina Bay Blue,453,3.9,155,64700
CAR01200,M3,CS,2024,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,509,3.9,190,103400
CAR01201,M3 Touring,Base,2024,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,487,3.7,155,85500
CAR01202,M4,Base,2026,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Frozen Portimao Blue,521,4.3,155,86000
CAR01203,M2,Competition,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,449,4.0,155,68300
CAR01204,M4 Convertible,Base,2025,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Alpine White,486,3.9,155,96300
CAR01205,M3,Competition,2022,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,511,4.1,155,86400
CAR01206,M3,Competition,2025,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,504,3.6,155,82500
CAR01207,M2,Competition,2026,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Frozen Portimao Blue,445,4.0,155,78600
CAR01208,M2,Competition,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Sao Paulo Yellow,456,3.9,155,73400
CAR01209,M4 Convertible,Base,2026,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,473,3.7,155,99100
CAR01210,M4,CS,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,503,4.0,187,96100
CAR01211,M5,Base,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Brooklyn Grey,717,3.6,155,121300
CAR01212,M5,Base,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Isle of Man Green,655,3.4,155,114000
CAR01213,M4 Convertible,Base,2023,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,484,3.8,155,88000
CAR01214,M8 Gran Coupe,Competition,2025,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,610,3.2,155,169600
CAR01215,M8,Base,2024,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,604,3.1,155,143300
CAR01216,X4 M,Competition,2026,SUV Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,492,4.2,155,87300
CAR01217,M4,Competition,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Isle of Man Green,505,4.3,155,93400
CAR01218,M3,Base,2023,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Black Sapphire,517,3.9,155,89000
CAR01219,M3 Touring,Competition,2022,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,506,4.2,155,93800
CAR01220,XM,Base,2026,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Skyscraper Grey,655,2.9,155,181600
CAR01221,X6 M,Competition,2022,SUV Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Frozen Portimao Blue,613,3.5,155,138500
CAR01222,M2,Base,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,436,3.6,155,74600
CAR01223,M4,Competition,2022,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Frozen Portimao Blue,500,4.1,155,105300
CAR01224,M8,Base,2024,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Alpine White,606,3.0,155,150800
CAR01225,XM,Competition,2025,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Zandvoort Blue,724,3.4,155,189800
CAR01226,M8 Gran Coupe,Base,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,612,3.2,155,149000
CAR01227,M3,Competition,2024,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,505,4.2,155,91300
CAR01228,M8,Competition,2022,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,610,2.8,155,145900
CAR01229,X6 M,Competition,2023,SUV Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Marina Bay Blue,611,3.3,155,134400
CAR01230,X3 M,Competition,2024,SUV,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Diesel,Zandvoort Blue,502,3.7,155,90400
CAR01231,M2,Competition,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Brooklyn Grey,437,3.9,155,78100
CAR01232,X6 M,Competition,2023,SUV Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Individual Frozen Grey,616,3.3,155,130600
CAR01233,M3,Base,2022,Sedan,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Individual Frozen Grey,498,4.1,155,92400
CAR01234,M4 Convertible,Base,2024,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Zandvoort Blue,488,3.9,155,98900
CAR01235,M4,CS,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Brooklyn Grey,515,3.6,187,109300
CAR01236,X6 M,Competition,2022,SUV Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Brooklyn Grey,617,3.6,155,137100
CAR01237,XM,Competition,2024,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Isle of Man Green,693,3.4,155,183100
CAR01238,M8 Gran Coupe,Base,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,604,3.4,155,154200
CAR01239,M2,Base,2026,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,AWD (M xDrive),Petrol,Individual Frozen Grey,450,3.9,155,75800
CAR01240,M5,Base,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Alpine White,651,3.2,155,130200
CAR01241,M4 Convertible,Base,2025,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Zandvoort Blue,490,4.0,155,95200
CAR01242,XM,Base,2023,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Zandvoort Blue,675,3.7,155,159700
CAR01243,XM,Competition,2026,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Zandvoort Blue,700,3.9,155,181300
CAR01244,M8 Gran Coupe,Base,2025,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Individual Frozen Grey,605,3.5,155,151700
CAR01245,M3,Base,2025,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,498,4.1,155,84900
CAR01246,M5,Competition,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Sao Paulo Yellow,699,3.4,155,118500
CAR01247,M4,Base,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Signal Green,498,3.9,155,93600
CAR01248,M8,Base,2025,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Isle of Man Green,606,3.8,155,142400
CAR01249,M2,Competition,2026,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Frozen Portimao Blue,450,3.6,155,71200
CAR01250,M5,Competition,2025,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Alpine White,697,3.4,155,134600
CAR01251,X4 M,Base,2023,SUV Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,490,4.0,155,82800
CAR01252,M2,Base,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,418,3.8,155,70300
CAR01253,M3,Base,2024,Sedan,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Black Sapphire,494,3.8,155,85800
CAR01254,M8,Base,2024,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Sao Paulo Yellow,608,3.4,155,147000
CAR01255,M8 Gran Coupe,Base,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,608,3.6,155,151900
CAR01256,M8,Base,2023,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Isle of Man Green,610,3.3,155,143400
CAR01257,X3 M,Competition,2025,SUV,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,491,3.9,155,87300
CAR01258,M2,Base,2026,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Frozen Portimao Blue,432,4.1,155,76300
CAR01259,M3,Base,2026,Sedan,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Marina Bay Blue,495,4.4,155,86800
CAR01260,M4 Convertible,Base,2026,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Alpine White,484,4.0,155,95400
CAR01261,M8 Gran Coupe,Base,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,609,3.4,155,151200
CAR01262,M5,Competition,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Individual Frozen Grey,672,3.1,155,127600
CAR01263,M5,Base,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Frozen Portimao Blue,646,3.2,155,126000
CAR01264,M5,Base,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Brooklyn Grey,664,3.0,155,112300
CAR01265,X6 M,Base,2024,SUV Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Frozen Portimao Blue,608,3.4,155,134000
CAR01266,X4 M,Competition,2025,SUV Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Brooklyn Grey,497,3.9,155,94500
CAR01267,M8 Gran Coupe,Base,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,612,3.2,155,143100
CAR01268,M2,Base,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Zandvoort Blue,438,4.0,155,75700
CAR01269,M3 Touring,Competition,2023,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Signal Green,523,3.7,155,95800
CAR01270,M8,Competition,2026,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Signal Green,613,3.4,155,153800
CAR01271,M4,Base,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,505,3.8,155,88400
CAR01272,M4 Convertible,Competition,2026,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Isle of Man Green,496,4.2,155,98200
CAR01273,M4,Competition,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Frozen Portimao Blue,512,4.0,155,89500
CAR01274,M8,Competition,2026,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,615,3.5,155,145700
CAR01275,M8 Gran Coupe,Competition,2025,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,613,3.6,155,173400
CAR01276,M5,CS,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Isle of Man Green,692,3.9,177,138600
CAR01277,X6 M,Competition,2022,SUV Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Alpine White,615,3.3,155,140800
CAR01278,M5,Competition,2022,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Toronto Red,680,3.6,155,128900
CAR01279,M8 Gran Coupe,Competition,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Zandvoort Blue,611,3.9,155,159000
CAR01280,M4 Convertible,Base,2024,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,486,3.6,155,92500
CAR01281,M4 Convertible,Base,2026,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Black Sapphire,489,4.4,155,96100
CAR01282,M5,Base,2025,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Sao Paulo Yellow,662,3.4,155,135700
CAR01283,M8,Competition,2025,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Toronto Red,613,3.6,155,157300
CAR01284,M4,Base,2022,Coupe,3.0L Twin-Turbo I6,6,6-Speed Manual,RWD,Petrol,Individual Frozen Grey,509,3.4,155,93400
CAR01285,XM,Competition,2022,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Marina Bay Blue,720,3.7,155,190500
CAR01286,M3 Touring,Base,2023,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Frozen Portimao Blue,507,3.9,155,90500
CAR01287,M3,CSL,2025,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,499,3.6,177,120800
CAR01288,M2,Competition,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Black Sapphire,459,4.2,155,80200
CAR01289,M4,Base,2026,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,481,4.0,155,82700
CAR01290,M3 Touring,Base,2023,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Individual Frozen Grey,487,4.3,155,97300
CAR01291,M2,Competition,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,444,3.9,155,76500
CAR01292,X5 M,Base,2023,SUV,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Zandvoort Blue,613,3.6,155,120100
CAR01293,M3 Touring,Base,2026,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,489,3.4,155,95400
CAR01294,M4 Convertible,Base,2023,Convertible,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Frozen Portimao Blue,478,3.8,155,92800
CAR01295,M5,Competition,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Brooklyn Grey,708,3.2,155,147600
CAR01296,M5,Base,2026,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Hybrid,Zandvoort Blue,664,3.3,155,128000
CAR01297,M4,Competition,2022,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Zandvoort Blue,521,4.6,155,83200
CAR01298,X5 M,Base,2024,SUV,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Marina Bay Blue,606,3.4,155,118600
CAR01299,M4,CSL,2025,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Brooklyn Grey,517,4.3,177,137600
CAR01300,M2,Competition,2026,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Black Sapphire,445,3.9,155,70700
CAR01301,M8 Gran Coupe,Base,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Petrol,Alpine White,608,3.2,155,148300
CAR01302,XM,Base,2022,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Frozen Portimao Blue,688,3.0,155,175200
CAR01303,M2,Base,2023,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Brooklyn Grey,452,3.9,155,71700
CAR01304,M3 Touring,Base,2026,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Zandvoort Blue,486,3.8,155,97200
CAR01305,M3,Base,2026,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Toronto Red,492,3.6,155,82200
CAR01306,M8 Gran Coupe,Competition,2024,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Toronto Red,617,3.1,155,171100
CAR01307,M2,Competition,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Marina Bay Blue,436,3.8,155,74000
CAR01308,M8 Gran Coupe,Base,2023,Sedan,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Brooklyn Grey,603,3.7,155,151400
CAR01309,X5 M,Competition,2023,SUV,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Black Sapphire,612,3.3,155,127900
CAR01310,X5 M,Base,2024,SUV,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Black Sapphire,608,3.6,155,121900
CAR01311,M2,Competition,2024,Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Individual Frozen Grey,444,3.8,155,81600
CAR01312,M3 Touring,Base,2023,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Toronto Red,515,3.9,155,78500
CAR01313,X4 M,Competition,2025,SUV Coupe,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,AWD (M xDrive),Petrol,Skyscraper Grey,495,3.9,155,88500
CAR01314,M3,Base,2023,Sedan,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Individual Frozen Grey,502,3.8,155,90200
CAR01315,M3 Touring,Base,2025,Wagon,3.0L Twin-Turbo I6,6,8-Speed M Steptronic,RWD,Petrol,Zandvoort Blue,492,3.6,155,80900
CAR01316,M8,Competition,2026,Coupe,4.4L Twin-Turbo V8,8,8-Speed M Steptronic,RWD,Petrol,Skyscraper Grey,609,2.7,155,162200
CAR01317,XM,Competition,2023,SUV,4.4L Twin-Turbo V8 Hybrid,8,8-Speed M Steptronic,AWD (M xDrive),Hybrid,Isle of Man Green,720,3.2,155,191700
